"ensembl_id","hgnc_symbol","GSM5144785","GSM5144786","GSM5144787","GSM5144788","GSM5144789","GSM5144790","GSM5144791","GSM5144792","GSM5144793","GSM5144794","GSM5144795","GSM5144796","GSM5144797","GSM5144798","GSM5144799","GSM5144800"
"ENST00000449089.6",NA,302.095591032614,160.199181094686,267.368939352558,233.054751094302,335.618539696684,320.694889040449,198.326375662915,357.083933566762,155.423644206592,213.001759534274,347.980941679897,392.029617206034,264.520422187664,373.283532923101,156.478410251117,301.367845165561
"ENST00000449098.5",NA,596.27211024353,818.481066023259,380.565586132198,638.283724054429,718.886708081203,464.813652968784,1089.88672826087,301.210290603062,525.19760510559,366.375903518422,604.41691569467,661.494318894193,278.887026941521,438.365137556656,674.022572872197,685.142751399175
"ENST00000449107.6",NA,0,0,0,0,6.06079422951983,0,4.32781441361728,0,0,0,0,4.89290857445881,0,5.55433521883976,0,0
"ENST00000449109.6",NA,157.827020688111,473.688298711371,114.829432754721,84.1567816531011,114.658087240139,197.496177680725,268.154406073804,117.736723885856,461.713273222383,219.15329008462,78.8755006806739,0.172025648670167,62.7912470211592,68.8140410656931,222.260326397501,276.705102432657
"ENST00000449187.6",NA,368.8575031924,107.028756421282,135.086858856414,180.197276366489,166.387184753828,88.2937966471798,227.862418264063,270.52295152612,153.455282753561,253.683350277451,215.271274779835,45.1963833048297,205.685912090848,180.389726748669,245.534356381472,145.136107967211
"ENST00000449188.2",NA,2.57768581333056,3.13152368932508,6.5615935191504,6.28578842984933,0,10.050633519584,2.94893603538778,8.2471186285151,2.7802070652151,3.4784341431675,6.5265455201165,0,13.1535951019401,5.67191072614322,7.89131291235938,5.47260428071837
"ENST00000449193.6",NA,57.2271483345538,47.9338465533042,67.8286253893353,51.299133937879,53.8005308123305,70.7439450581928,62.518329165815,98.5117723429735,39.8212745577537,42.1668631021774,73.7825029055894,81.9985646527712,63.0882600326243,66.1862196062167,59.9470813429954,86.3821926816754
"ENST00000449199.7",NA,3.07490432712709,0,0,0,0,7.66635738061212,0,9.69904846512814,0,0,0,0,0,0,0,3.83765656885163
"ENST00000449207.7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449287.1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449297.6",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449302.7",NA,11.6488376384533,12.9313319252771,20.1763356801241,21.2877388096533,12.4129336637206,16.2470076485801,12.138901346718,13.5455999335657,14.363196109768,19.7628858222222,15.8435508016561,13.4469940055713,7.71540143817299,22.9315558498181,12.9871133795483,13.7503182514964
"ENST00000449352.6",NA,55.2476829617796,191.311855891051,189.485845067106,147.138090142243,147.482879255209,214.292225109191,112.910374130283,45.4926897501874,0,131.312209795266,176.763723527594,64.1676220385773,161.771411404046,87.3041709260894,144.772623710309,77.3719702177007
"ENST00000449354.6",NA,2.82142414351176,0,5.67514446120637,0,0,3.43306918537458,2.58032506644015,3.12871356820454,2.6004905120177,0,7.32316105162322,3.36002107011261,0,0,0,0
"ENST00000449395.5",NA,77.7642739493115,0.0109981324372901,2.57461576091676,0,0,0,6.10128233529316e-08,54.4775393554768,0.00311487889424803,0,0,0.00023056934050722,9.57219681388146e-09,1.04360276430916e-05,0,2.14991184121692e-05
"ENST00000449416.5",NA,166.386216713986,896.79856988856,657.11094046786,344.438577480023,502.39389074285,741.312226427708,488.514379388133,541.692460239138,522.943289045167,270.881623765909,829.869096034927,417.610474770255,216.710823046967,325.277847323756,631.384767198129,516.616065609127
"ENST00000449428.6",NA,1317.405174315,1924.4631750912,1551.9304501077,1143.61209459751,1236.47850392132,868.555468164602,1401.60339208201,1336.01138174881,1122.71478335607,631.572032987988,1749.36491234075,1005.13923718244,1095.95371588083,625.225286481106,1607.74658609514,1043.26861029301
"ENST00000449478.1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449534.6",NA,16.3195725747742,13.9893468507381,36.0373959798298,0,15.2759215540135,0,15.2172372766825,0,42.4198424466543,0,58.4495554462429,8.9938061818304,39.7332928062105,38.5671302413625,42.9638147450678,32.4764254758002
"ENST00000449561.2",NA,0,0,4.27906041788184,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449591.1",NA,4.13177644465454,17.2273760695075,19.9900984245048,9.8173786918887,0,18.302396186603,10.1166586211714,6.03340341130582,6.34348743082247,12.6286012370704,11.6394163238294,7.4387476157469,23.856831137408,31.6222945044639,14.6894034891944,5.6840677464202
"ENST00000449599.3",NA,0.695982953157965,0,0,0,0,0,0,0,4.19701822956496,2.30753266640641,0,3.48057863681581,0,0,0.911789010713035,0
"ENST00000449606.5",NA,207.713409865499,229.745188551258,377.563101530841,120.267000962335,159.811658157516,265.574795742911,471.339283150869,449.927339385477,495.279274746781,282.052545840218,267.110132510859,235.638072286143,342.144468741231,128.02843580497,217.118514932227,264.400592701619
"ENST00000449627.1",NA,0,10.4024573190667,0,0,10.8080438857021,0,0,2.98193798519026e-08,0,0,0,0,0,0,0,0
"ENST00000449636.5",NA,2.5223957242202,12.5734759105476,21.2563314718737,6.69317527083096,0,28.6494554144629,14.8356968776836,13.1177802057703,4.55627079922554,11.3416908178097,21.4376516691386,2.97967566695972,14.9142814760307,38.277111000657,6.02328163974788,22.6342436530453
"ENST00000449682.2",NA,163.998759445784,96.4136560395139,79.7743592772379,164.823323457028,90.8198579241883,102.056286038622,106.173858843835,65.9702958333854,75.9954553174077,114.022978619927,136.77626992675,137.696126873075,174.465866930342,114.114618101581,93.5923454032279,75.2865132740773
"ENST00000449697.7",NA,26.0896901368197,10.9403455306237,5.31894549011991,25.6316164846841,33.5315201369057,14.8219747369247,12.9881198214955,25.6403926651122,15.8034308015299,27.1802327750012,21.3908828779472,33.4206098973711,15.4254908444299,19.8130850157806,4.64993894111355,24.9559820748678
"ENST00000449753.2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449759.1",NA,20.2674492056671,7.03242617713055,27.1034490610929,5.51705908775343,23.8069226964829,32.4791396976152,23.0322270229639,19.1999912962675,11.7468194746242,4.1422371757921,22.8750916233419,5.38677452689089,47.066889601167,14.092123860685,16.5217481780836,21.4296973764862
"ENST00000449796.5",NA,68.7423963451297,101.652406102705,94.4214569528901,46.350606559957,71.1735033443648,81.9859609422537,46.3681076310083,66.3785172274824,87.9263306039826,140.529247812696,106.15805000476,117.711766762678,109.877501123313,77.8127797746797,100.924598739488,63.6502230167169
"ENST00000449833.6",NA,196.011113996232,427.906530424531,750.483083942565,165.181876167868,392.755539858845,462.758896447579,350.630833906319,441.694584404465,504.297183094452,87.416210208358,346.681997263066,168.933650951735,275.752443826442,296.006679734301,274.051939468951,427.217613962534
"ENST00000449870.5",NA,858.492368875117,573.928873141086,709.914700291338,765.776718424109,555.292877761328,488.543112635819,757.818492022554,716.803785436941,925.289084169233,754.286143916501,1049.86920791792,307.808218887118,1170.72539717963,640.336967914658,571.611141403742,428.571615680971
"ENST00000449879.5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449880.6",NA,1145.15932782964,720.076086255608,910.302733584732,3557.98369355597,1831.12807062974,1354.30850833469,738.01858332888,682.17662104034,1015.09319394048,1487.16156974356,1167.17957737174,1682.16566381164,1777.60726528272,1311.84005822043,893.024036108776,1564.59310289376
"ENST00000449901.6",NA,0,42.0829133047945,22.2117959388131,8.85147552429039,0,8.92103335195453,0,12.6648110495239,0,11.709084981452,0,0,37.2217864461301,0.192792786377035,0,13.5488671779721
"ENST00000449907.7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449938.6",NA,0,3.2628746216566e-07,18.9750017102934,0,0,12.4770004741435,0,0,1.23533164554921e-06,0,0,0,6.2654286834523,0,0,0
"ENST00000449947.5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000449956.2",NA,27.5858176878855,37.3346948826179,42.0415559625184,16.5634226237913,33.0108698202823,25.7598909587323,27.8494599340298,74.1321505285559,0,103.876417008186,36.3682653743018,0,20.2128885586807,41.3441100850582,120.719057224787,68.4933073157242
"ENST00000449977.7",NA,1.03736113893961,3.16145630836417,0.0554222593705649,0,0,0,1.40375094195342,0.511871990953209,0,0,0,0,0.293811651468683,0,0,0.621306109760763
"ENST00000450008.2",NA,456.238116855942,340.894958901618,450.4377476762,187.468018117566,466.444249600441,413.339518844773,400.750290090091,444.754772322165,306.487957378729,258.498779752802,461.731179323232,303.885164359396,361.532256492129,387.435070029818,327.962703107354,332.611465642375
"ENST00000450023.5",NA,100.446277590488,65.4818446114863,65.7389554180574,37.6022484601361,40.7533679812588,45.0106976050674,70.890930557024,65.3705584864354,43.2009001431827,48.8408564083671,57.2941821877329,44.0137606515353,36.5445963541753,52.321549144594,58.6694279153099,41.3178610818488
"ENST00000450041.5",NA,8.91225123649443,2.73294526233507,0,0,0,0,0,3.04058456411903,0,0,2.88177016244852,0,0,0,0,2.1126383206061
"ENST00000450046.1",NA,1.06062169690433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08204642215256,0
"ENST00000450049.6",NA,0,0,0,0,1.17620395400145,0,1.26470181444058,0,0,0,0,0,2.61775981339445,0,0,0
"ENST00000450052.3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000450053.7",NA,72.325776986135,59.4847174533396,103.248557898933,63.9657994008502,91.4260175652918,97.6541283862174,56.9328610778603,122.482931481271,179.200114371921,117.816554850246,98.7845485813016,77.0485867479378,67.8259209308153,98.3293371640508,137.887783124046,26.3923487684676
"ENST00000450056.6",NA,185.463298062784,263.988996091309,237.500735639905,241.371445609294,266.266096487882,126.585272699753,161.083595501574,190.573993280053,138.454195472463,224.189884805978,155.575538720599,290.815058124137,134.219843621196,274.802368306288,267.808635740882,148.00181844864
"ENST00000450092.5",NA,36.8879637552364,7.84642219665351,8.71117454797236,10.5056221314375,19.2896904860127,12.5100462854715,26.7586884258973,23.0736760610584,28.372120775016,26.3222243366287,14.6553478118854,9.04639453313067,24.4068488897702,13.5101307627261,25.3362538125947,9.95053102743918
